Task_ID,Task_Description,Created_Date,Deadline,Est. Hours,Category,Priority,Class,Assigned_To
14498,Above benefit big area popular stage happen.,2025-05-07,2025-05-10,3.83,Feature,Medium,Admin,U06
14499,They send worker ahead pass teacher kid politics.,2025-02-04,2025-02-14,6.31,Improvement,Low,Admin,U05
14500,Organization turn open.,2025-03-23,2025-03-27,1.02,Feature,Low,Support,U07
14501,Wife impact green.,2025-01-20,2025-01-26,8.97,Improvement,High,Support,U06
14502,Environmental cost specific since than.,2025-03-17,2025-03-18,3.39,Improvement,High,Admin,U06
14503,Push company stuff every story who.,2025-02-26,2025-03-05,5.82,Bug,High,Research,U09
14504,Nor amount strong key.,2025-04-19,2025-04-27,1.8,Feature,High,Technical,U08
14505,Pressure else political gun hit plan.,2025-01-22,2025-01-24,7.83,Bug,High,Support,U10
14506,Box study any two.,2025-03-02,2025-03-12,7.72,Feature,High,Research,U08
14507,Develop contain politics tough race drop.,2025-05-10,2025-05-15,9.39,Bug,Medium,Research,U06
14508,Age newspaper new city.,2025-03-08,2025-03-15,2.66,Bug,Low,Admin,U03
14509,Cost language name challenge.,2025-03-15,2025-03-24,1.54,Improvement,Medium,Research,U03
14510,Production others contain part.,2025-04-28,2025-05-01,3.04,Bug,High,Research,U10
14511,Bill decade law crime pressure treatment.,2025-01-27,2025-02-05,1.34,Improvement,High,Admin,U06
14512,Child foreign peace box others mention agency decide.,2025-03-19,2025-03-29,6.08,Feature,High,Technical,U03
14513,Technology war person necessary kind argue.,2025-05-24,2025-05-26,7.59,Bug,Medium,Technical,U06
14514,Name spend wife respond father.,2025-02-26,2025-02-27,6.68,Bug,Low,Technical,U07
14515,Nearly about beyond especially.,2025-02-28,2025-03-10,7.52,Improvement,Low,Admin,U07
14516,Head single they whether will.,2025-06-16,2025-06-17,9.42,Feature,High,Support,U08
14517,Nothing two thing consumer network whatever or.,2025-03-04,2025-03-05,5.32,Improvement,Low,Support,U01
14518,Model technology young thousand interesting.,2025-02-09,2025-02-19,3.06,Feature,High,Research,U06
14519,Job center hospital per.,2025-05-21,2025-05-25,4.33,Bug,Low,Support,U04
14520,Someone week fast.,2025-04-30,2025-05-01,5.64,Feature,Low,Admin,U02
14521,Himself letter change identify become specific why.,2025-02-17,2025-02-19,4.39,Bug,High,Technical,U10
14522,Major stay war all language available.,2025-01-16,2025-01-22,9.63,Bug,Low,Support,U10
14523,Hit stock various hospital step process blue.,2025-02-03,2025-02-07,9.24,Feature,Low,Support,U04
14524,Look believe which responsibility employee out democratic end.,2025-06-05,2025-06-08,6.59,Improvement,High,Research,U06
14525,Against short style car score tonight.,2025-03-22,2025-03-31,4.31,Improvement,High,Admin,U09
14526,Focus nature may edge grow.,2025-03-21,2025-03-22,7.02,Bug,Low,Support,U08
14527,Culture join final thank step seek.,2025-02-17,2025-02-22,1.97,Bug,High,Admin,U01
14528,As expect my home.,2025-06-11,2025-06-18,8.88,Feature,Low,Technical,U01
14529,Simple sense best financial visit.,2025-06-09,2025-06-11,6.44,Feature,Low,Research,U02
14530,Customer left among country.,2025-04-24,2025-04-30,2.35,Improvement,Medium,Research,U03
14531,Gas film authority win organization change environmental concern.,2025-03-21,2025-03-23,1.28,Feature,Medium,Research,U05
14532,Improve none southern theory gun both.,2025-02-07,2025-02-17,2.39,Feature,High,Support,U04
14533,Might stock act experience.,2025-05-14,2025-05-17,1.87,Improvement,Medium,Technical,U10
14534,Yeah since manage.,2025-02-19,2025-03-01,9.34,Improvement,Medium,Support,U01
14535,Summer long energy law.,2025-02-21,2025-03-03,8.24,Bug,Low,Research,U02
14536,Whatever least south.,2025-02-12,2025-02-13,5.25,Improvement,High,Support,U01
14537,Most certain side.,2025-05-28,2025-06-01,8.69,Improvement,Medium,Support,U07
14538,Skill build effort treat ball.,2025-04-13,2025-04-20,6.51,Bug,Low,Support,U03
14539,Discuss year high address doctor accept range.,2025-02-28,2025-03-03,1.82,Feature,Low,Technical,U03
14540,Sure identify improve value.,2025-03-31,2025-04-10,2.97,Bug,Medium,Technical,U04
14541,Especially all voice.,2025-04-23,2025-04-30,2.84,Bug,Low,Admin,U03
14542,Use cost every condition wind.,2025-06-13,2025-06-21,7.34,Improvement,High,Technical,U01
14543,Red magazine activity week.,2025-05-14,2025-05-19,7.55,Bug,Medium,Support,U08
14544,Foot until act where page situation last eye.,2025-05-25,2025-05-26,5.14,Bug,Medium,Research,U09
14545,Reflect sport stand age picture more why step.,2025-03-15,2025-03-20,3.26,Bug,Low,Research,U08
14546,Yes let material financial.,2025-05-16,2025-05-20,8.82,Feature,Low,Technical,U01
14547,Family energy off each away community view.,2025-04-29,2025-05-01,9.75,Improvement,High,Admin,U09
14548,Area entire friend he issue special fear.,2025-02-24,2025-02-27,8.41,Feature,Low,Technical,U03
14549,Leave deep oil mother.,2025-01-23,2025-01-31,1.46,Improvement,Low,Technical,U09
14550,Republican quickly go room.,2025-02-11,2025-02-16,1.72,Bug,Low,Admin,U03
14551,Impact focus his light laugh defense.,2025-03-15,2025-03-20,1.18,Improvement,High,Technical,U06
14552,Wife ever budget.,2025-03-17,2025-03-21,4.17,Bug,Medium,Support,U05
14553,Sound administration eight worry certain simply skill.,2025-03-27,2025-03-29,4.74,Feature,Medium,Admin,U02
14554,Report second those avoid.,2025-06-10,2025-06-16,6.98,Bug,High,Admin,U07
14555,Media owner three three not.,2025-05-08,2025-05-12,8.09,Improvement,High,Support,U07
14556,Book million life force form hand which.,2025-06-05,2025-06-08,9.87,Feature,Medium,Support,U09
14557,Bed party job discuss buy war notice above.,2025-06-14,2025-06-22,2.37,Improvement,Low,Support,U01
14558,Recent candidate claim concern leave cell.,2025-06-15,2025-06-25,4.49,Bug,Medium,Support,U02
14559,Really movement argue.,2025-04-20,2025-04-24,3.08,Bug,Low,Technical,U01
14560,Account job only talk.,2025-02-05,2025-02-09,7.57,Feature,Medium,Admin,U08
14561,City science knowledge.,2025-06-12,2025-06-15,8.41,Feature,High,Technical,U03
14562,Someone production I fight lose.,2025-03-15,2025-03-20,8.37,Feature,Low,Research,U07
14563,Look sing across write student.,2025-05-23,2025-05-28,1.1,Improvement,Low,Technical,U01
14564,Across agree trouble.,2025-01-10,2025-01-13,3.46,Improvement,Low,Admin,U07
14565,Rock Mr career character.,2025-05-15,2025-05-16,9.9,Improvement,High,Technical,U02
14566,Anything fine behind eat short manager.,2025-01-19,2025-01-20,2.9,Improvement,High,Technical,U07
14567,System job a window environmental.,2025-03-27,2025-03-30,2.93,Improvement,Medium,Admin,U09
14568,Hot system especially.,2025-05-22,2025-05-23,9.09,Feature,Medium,Admin,U07
14569,Wait then often.,2025-03-29,2025-04-02,3.27,Bug,High,Admin,U05
14570,Majority indeed fire voice focus.,2025-02-05,2025-02-12,3.19,Improvement,High,Admin,U08
14571,Everything dinner trade name.,2025-06-10,2025-06-20,2.03,Bug,High,Admin,U09
14572,She usually everyone send dark PM.,2025-04-15,2025-04-16,2.74,Bug,High,Research,U02
14573,Resource especially agent at life difficult.,2025-01-20,2025-01-24,2.44,Feature,Medium,Research,U04
14574,White society career effort.,2025-03-29,2025-04-06,3.93,Bug,Medium,Research,U01
14575,Structure note wrong method thousand ask.,2025-03-13,2025-03-18,5.42,Improvement,Medium,Admin,U07
14576,Win pass senior brother group commercial.,2025-03-26,2025-03-30,5.5,Feature,Medium,Research,U05
14577,Hear million cost force.,2025-04-29,2025-05-05,2.07,Improvement,Medium,Research,U07
14578,Dream budget change material.,2025-02-25,2025-02-28,1.87,Feature,High,Research,U02
14579,Certain wrong address game ready.,2025-06-13,2025-06-16,4.02,Feature,Low,Admin,U01
14580,Effort explain strategy leader image together.,2025-05-27,2025-06-04,4.76,Bug,Medium,Admin,U02
14581,Music if consumer put win bed scientist.,2025-06-17,2025-06-24,4.52,Feature,Low,Technical,U10
14582,Interesting young certain final health.,2025-02-28,2025-03-08,6.51,Feature,Low,Research,U04
14583,Woman top ever that Mrs break such candidate.,2025-06-10,2025-06-15,5.57,Feature,Low,Research,U10
14584,Shake skin work character suffer relate.,2025-02-02,2025-02-03,6.41,Feature,Medium,Technical,U03
14585,Do seem born where.,2025-06-09,2025-06-16,3.58,Bug,High,Research,U08
14586,Head effect fight evidence if enjoy.,2025-03-13,2025-03-16,1.71,Bug,Low,Technical,U03
14587,Realize hotel while unit foreign.,2025-06-04,2025-06-11,1.26,Feature,Low,Research,U08
14588,Receive peace decision president officer understand.,2025-05-15,2025-05-20,8.52,Feature,High,Admin,U01
14589,Language morning industry science.,2025-04-14,2025-04-22,3.53,Improvement,High,Admin,U01
14590,Forget anything industry above serious.,2025-06-04,2025-06-11,1.23,Improvement,High,Admin,U10
14591,Decade glass this method major people main responsibility.,2025-02-11,2025-02-13,9.73,Bug,High,Admin,U01
14592,Window raise anything mission night pull pass operation.,2025-05-06,2025-05-08,3.7,Improvement,Low,Admin,U06
14593,Them so town staff with whatever laugh.,2025-01-08,2025-01-15,2.29,Bug,Medium,Research,U08
14594,More some me treatment let.,2025-01-26,2025-01-28,7.88,Bug,High,Admin,U04
14595,Too attention rich life item sign.,2025-01-27,2025-02-03,5.39,Improvement,High,Technical,U03
14596,Control game dog do responsibility quickly.,2025-03-26,2025-03-28,5.3,Bug,Low,Technical,U04
14597,Store note painting news represent base should sea.,2025-01-06,2025-01-10,2.37,Bug,Medium,Research,U09
14598,Because team fill which likely part why.,2025-05-15,2025-05-23,4.79,Feature,High,Support,U02
14599,Create budget ago early.,2025-06-10,2025-06-12,7.43,Feature,High,Technical,U09
14600,Street month standard human federal yet glass.,2025-04-10,2025-04-15,4.95,Bug,High,Technical,U01
14601,Reach effect understand.,2025-02-26,2025-02-28,9.71,Bug,Medium,Research,U04
14602,Evening himself down but.,2025-03-30,2025-04-09,7.29,Bug,Medium,Support,U07
14603,Analysis year real wide economy ask.,2025-03-02,2025-03-09,9.76,Bug,Low,Research,U01
14604,Future might sign bring enjoy would recognize.,2025-05-19,2025-05-25,6.0,Improvement,High,Research,U03
14605,Three half side write.,2025-02-09,2025-02-13,7.25,Improvement,High,Support,U06
14606,Food color debate truth job.,2025-01-22,2025-01-30,8.07,Bug,Low,Research,U02
14607,Defense establish forward more more myself.,2025-01-23,2025-02-02,7.94,Feature,Medium,Research,U09
14608,Fill my purpose recently piece drive mean.,2025-06-04,2025-06-06,9.29,Bug,Medium,Support,U07
14609,Meeting about heavy spring follow member.,2025-03-12,2025-03-16,9.55,Feature,Medium,Research,U01
14610,Never range police sit face.,2025-01-12,2025-01-17,7.39,Improvement,Low,Technical,U05
14611,Economy enter carry customer near leg must.,2025-04-07,2025-04-16,3.37,Bug,Low,Admin,U06
14612,Among expect page ability.,2025-01-24,2025-02-03,2.48,Bug,Low,Admin,U03
14613,Without dream past body.,2025-02-22,2025-02-24,4.91,Improvement,Low,Research,U05
14614,Find parent these analysis.,2025-02-07,2025-02-09,3.99,Improvement,High,Research,U08
14615,Mission put summer dream would suffer.,2025-04-06,2025-04-13,6.21,Bug,Medium,Research,U07
14616,Nation must trial others.,2025-05-25,2025-05-28,5.06,Feature,Low,Support,U09
14617,Information open onto when stop usually.,2025-03-18,2025-03-24,4.33,Bug,Medium,Research,U01
14618,Four send together tell whose across.,2025-04-22,2025-04-26,2.2,Improvement,Low,Admin,U05
14619,Series even next sound floor much around.,2025-02-18,2025-02-21,2.96,Feature,Medium,Support,U08
14620,Field it involve physical memory rate than weight.,2025-02-23,2025-02-24,8.51,Bug,Medium,Support,U09
14621,Rather nearly save fill early forward.,2025-03-10,2025-03-20,8.59,Improvement,Medium,Admin,U09
14622,Customer must his camera concern.,2025-03-02,2025-03-08,9.25,Bug,Low,Admin,U04
14623,Statement rock which card star both just these.,2025-01-22,2025-01-25,5.75,Bug,Medium,Support,U02
14624,Per until exactly possible.,2025-01-16,2025-01-22,1.96,Bug,Medium,Research,U08
14625,Hundred change lot decide land challenge time administration.,2025-03-29,2025-04-06,6.89,Bug,Low,Technical,U08
14626,Exactly son smile yourself young.,2025-03-20,2025-03-29,6.2,Bug,Medium,Technical,U10
14627,Ten win marriage nearly body.,2025-01-20,2025-01-28,8.54,Bug,High,Research,U04
14628,Nation nearly hand theory catch.,2025-01-06,2025-01-08,6.17,Feature,High,Technical,U01
14629,Research society then green beyond rather culture.,2025-02-05,2025-02-12,5.96,Improvement,Low,Support,U06
14630,Public air able apply into rich sit language.,2025-01-27,2025-01-29,6.39,Bug,High,Research,U06
14631,Case trial third late lot ok southern before.,2025-04-10,2025-04-18,9.93,Improvement,Medium,Admin,U07
14632,Find according agent.,2025-05-31,2025-06-02,3.95,Feature,Low,Support,U06
14633,Environmental a serious take.,2025-03-02,2025-03-11,8.52,Improvement,Low,Admin,U06
14634,Evening structure its manage big.,2025-05-16,2025-05-22,4.09,Bug,Medium,Support,U01
14635,Close summer before score soldier kitchen treat.,2025-05-25,2025-06-02,6.73,Bug,High,Support,U06
14636,Hear turn pass.,2025-05-24,2025-05-28,1.7,Feature,High,Research,U03
14637,Real discuss often specific available writer.,2025-06-13,2025-06-23,5.68,Improvement,High,Research,U01
14638,Big arm draw door training especially.,2025-04-08,2025-04-17,4.23,Feature,Medium,Research,U04
14639,Work for point wide official agree.,2025-03-25,2025-03-27,5.56,Feature,High,Support,U09
14640,First she phone receive.,2025-05-25,2025-05-28,1.93,Bug,High,Support,U09
14641,Against begin process example site rule which politics.,2025-05-07,2025-05-16,7.3,Improvement,Low,Technical,U04
14642,Successful health radio quite successful current.,2025-01-16,2025-01-19,4.64,Feature,Low,Research,U10
14643,Policy service southern or ten.,2025-02-14,2025-02-22,8.58,Feature,Medium,Admin,U05
14644,Forward street technology culture knowledge move.,2025-01-23,2025-01-25,3.7,Improvement,High,Research,U08
14645,Moment individual in positive feeling lead rock.,2025-03-06,2025-03-15,7.74,Feature,High,Technical,U01
14646,National brother next pretty thousand close from author.,2025-01-05,2025-01-09,8.71,Improvement,Low,Admin,U01
14647,Upon develop instead nature wait off sell personal.,2025-03-11,2025-03-21,7.06,Feature,Low,Admin,U03
14648,Guy provide fund color car.,2025-04-23,2025-05-02,2.78,Improvement,Low,Support,U03
14649,International begin party care event wait.,2025-05-01,2025-05-05,7.48,Feature,Medium,Admin,U08
14650,Source doctor just beat.,2025-01-11,2025-01-18,3.43,Improvement,High,Admin,U07
14651,Never author growth treatment development month according.,2025-01-10,2025-01-14,9.23,Bug,Medium,Research,U05
14652,Seat once discuss according.,2025-01-26,2025-02-04,1.63,Feature,Medium,Technical,U08
14653,Same different teach garden.,2025-02-17,2025-02-19,9.27,Improvement,Medium,Admin,U09
14654,Role answer respond Mrs.,2025-01-24,2025-01-30,5.99,Bug,Medium,Admin,U04
14655,Popular even low rock much investment industry.,2025-05-02,2025-05-09,7.95,Feature,Low,Research,U07
14656,Outside enter bar same she.,2025-05-16,2025-05-19,1.52,Bug,Low,Support,U05
14657,Next control opportunity book ball degree.,2025-04-07,2025-04-17,1.91,Improvement,High,Support,U03
14658,Win by investment beautiful change such.,2025-01-03,2025-01-04,5.9,Improvement,High,Admin,U01
14659,Remember shake bed result eight.,2025-05-16,2025-05-17,7.04,Feature,High,Technical,U10
14660,Large trade agreement mother director.,2025-01-16,2025-01-22,8.63,Bug,Low,Admin,U09
14661,Laugh girl wall commercial up.,2025-02-25,2025-03-04,6.87,Bug,Low,Research,U03
14662,Including tell mouth hour.,2025-03-21,2025-03-29,7.89,Feature,High,Research,U05
14663,Than region involve before himself opportunity bag.,2025-01-12,2025-01-13,7.8,Feature,Low,Admin,U07
14664,Involve western million enough race computer fund.,2025-02-24,2025-03-02,3.13,Improvement,Low,Support,U06
14665,Off understand yes million international.,2025-01-26,2025-01-30,9.8,Feature,Medium,Technical,U10
14666,Natural space pressure a expect activity over.,2025-04-18,2025-04-24,1.07,Improvement,Low,Technical,U09
14667,Full gun store matter.,2025-04-24,2025-04-29,7.85,Feature,Low,Support,U09
14668,Seat short realize standard city carry.,2025-02-15,2025-02-25,1.85,Feature,High,Technical,U01
14669,Become surface two local the star.,2025-01-26,2025-01-30,8.94,Feature,High,Support,U06
